customer_id,churned,churn_probability,churn_risk_category,Unnamed: 3_encoded,Unnamed: 5_encoded,Unnamed: 6_encoded,Unnamed: 8_encoded
CUST_017469,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_017470,1,0.2357828319909077,Low Risk,1,1,0,2
CUST_017471,0,0.20597423421795885,Low Risk,1,0,5,0
CUST_017472,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017473,0,0.24313935021438435,Low Risk,0,3,0,1
CUST_017474,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_017475,0,0.2814037112508279,Low Risk,0,2,2,0
CUST_017476,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_017477,1,0.2384335290723222,Low Risk,1,1,2,2
CUST_017478,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017479,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_017480,0,0.23962109039990326,Low Risk,1,3,2,1
CUST_017481,1,0.24313935021438435,Low Risk,0,3,0,1
CUST_017482,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_017483,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_017484,1,0.2887006841649707,Low Risk,1,3,0,1
CUST_017485,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_017486,0,0.24839514188236209,Low Risk,1,2,0,1
CUST_017487,0,0.2449597809709422,Low Risk,0,2,2,2
CUST_017488,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_017489,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_017490,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_017491,0,0.25458485555067956,Low Risk,0,1,0,0
CUST_017492,1,0.26112703137026966,Low Risk,1,1,1,2
CUST_017493,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_017494,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017495,0,0.2639737266914569,Low Risk,0,3,5,0
CUST_017496,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_017497,0,0.2261732744177854,Low Risk,1,1,3,2
CUST_017498,0,0.2449597809709422,Low Risk,0,2,2,2
CUST_017499,1,0.2538426227268326,Low Risk,0,1,3,0
CUST_017500,0,0.2515099495185335,Low Risk,1,1,1,0
CUST_017501,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_017502,1,0.23962185776186423,Low Risk,1,0,1,1
CUST_017503,0,0.23388877195433583,Low Risk,1,0,5,1
CUST_017504,0,0.2805715453158248,Low Risk,0,3,0,2
CUST_017505,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_017506,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_017507,0,0.2696054221443141,Low Risk,0,0,0,0
CUST_017508,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017509,1,0.22807149677296573,Low Risk,0,1,4,1
CUST_017510,0,0.24324275374633322,Low Risk,0,1,4,2
CUST_017511,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_017512,0,0.2501222803450628,Low Risk,0,2,3,2
CUST_017513,0,0.2246062820544332,Low Risk,0,1,3,1
CUST_017514,0,0.2273535131940311,Low Risk,1,1,3,1
CUST_017515,1,0.2623571854800717,Low Risk,1,2,1,2
CUST_017516,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_017517,0,0.23968797727508753,Low Risk,1,3,4,1
CUST_017518,1,0.25480859032177483,Low Risk,1,1,0,1
CUST_017519,0,0.24906635589378365,Low Risk,0,1,3,2
CUST_017520,0,0.23999593319954377,Low Risk,0,0,4,1
CUST_017521,0,0.2813854443111909,Low Risk,1,0,5,2
CUST_017522,0,0.24324275374633322,Low Risk,0,1,4,2
CUST_017523,1,0.23962185776186423,Low Risk,1,0,1,1
CUST_017524,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_017525,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_017526,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017527,1,0.22080130608746915,Low Risk,1,3,3,2
CUST_017528,1,0.2961151240013862,Low Risk,0,2,5,0
CUST_017529,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_017530,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017531,0,0.2227000211660437,Low Risk,0,0,5,0
CUST_017532,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_017533,1,0.25177276624360223,Low Risk,1,0,0,1
CUST_017534,1,0.25480859032177483,Low Risk,1,1,0,1
CUST_017535,1,0.2227627866743614,Low Risk,1,1,4,1
CUST_017536,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017537,1,0.24720887639055636,Low Risk,1,0,3,2
CUST_017538,1,0.23097729822870242,Low Risk,0,0,4,2
CUST_017539,0,0.20194064865086864,Low Risk,1,3,5,0
CUST_017540,0,0.2705749440406699,Low Risk,0,3,0,0
CUST_017541,1,0.2805715453158248,Low Risk,0,3,0,2
CUST_017542,0,0.254593508584124,Low Risk,0,2,4,2
CUST_017543,1,0.2227000211660437,Low Risk,0,0,5,0
CUST_017544,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_017545,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017546,1,0.2460280453604994,Low Risk,0,2,1,1
CUST_017547,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_017548,1,0.2687901462145875,Low Risk,1,0,2,1
CUST_017549,0,0.24839514188236209,Low Risk,1,2,0,1
CUST_017550,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017551,0,0.23999593319954377,Low Risk,0,0,4,1
CUST_017552,0,0.2501222803450628,Low Risk,0,2,3,2
CUST_017553,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017554,1,0.2596071609969985,Low Risk,0,1,5,1
CUST_017555,0,0.22926487752632746,Low Risk,1,2,3,1
CUST_017556,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_017557,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_017558,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_017559,1,0.2922401569690993,Low Risk,0,3,3,2
CUST_017560,0,0.22635794336280327,Low Risk,0,3,5,1
CUST_017561,0,0.2769769419285517,Low Risk,0,3,2,2
CUST_017562,0,0.2362732453750361,Low Risk,1,1,5,0
CUST_017563,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017564,0,0.24839514188236209,Low Risk,1,2,0,1
CUST_017565,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_017566,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_017567,1,0.24776013765479887,Low Risk,1,1,2,1
CUST_017568,1,0.28683732587910377,Low Risk,1,3,5,2
CUST_017569,1,0.2399646576625235,Low Risk,0,2,2,1
CUST_017570,1,0.2501222803450628,Low Risk,0,2,3,2
CUST_017571,1,0.26348665639160057,Low Risk,0,1,5,2
CUST_017572,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017573,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_017574,0,0.2623571854800717,Low Risk,1,2,1,2
CUST_017575,1,0.23097035131948415,Low Risk,1,3,3,1
CUST_017576,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_017577,0,0.24313935021438435,Low Risk,0,3,0,1
CUST_017578,0,0.25458485555067956,Low Risk,0,1,0,0
CUST_017579,0,0.2946804705389686,Low Risk,1,0,0,0
CUST_017580,0,0.23999593319954377,Low Risk,0,0,4,1
CUST_017581,0,0.22786747248274217,Low Risk,0,0,2,0
CUST_017582,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_017583,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_017584,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_017585,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_017586,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017587,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017588,0,0.2244059213407816,Low Risk,0,0,3,1
CUST_017589,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_017590,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017591,1,0.2357828319909077,Low Risk,1,1,0,2
CUST_017592,0,0.24839514188236209,Low Risk,1,2,0,1
CUST_017593,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_017594,1,0.2272976120475389,Low Risk,0,0,2,2
CUST_017595,0,0.20597423421795885,Low Risk,1,0,5,0
CUST_017596,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_017597,0,0.2700081428385866,Low Risk,0,1,2,0
CUST_017598,1,0.2687901462145875,Low Risk,1,0,2,1
CUST_017599,1,0.266577395366733,Low Risk,1,0,1,0
CUST_017600,0,0.2858973625581066,Low Risk,1,1,2,0
CUST_017601,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017602,0,0.2946804705389686,Low Risk,1,0,0,0
CUST_017603,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017604,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_017605,0,0.2946804705389686,Low Risk,1,0,0,0
CUST_017606,0,0.2246062820544332,Low Risk,0,1,3,1
CUST_017607,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_017608,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_017609,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_017610,0,0.26786188500120983,Low Risk,1,3,4,2
CUST_017611,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_017612,1,0.24839514188236209,Low Risk,1,2,0,1
CUST_017613,0,0.24906635589378365,Low Risk,0,1,3,2
CUST_017614,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_017615,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017616,0,0.2273535131940311,Low Risk,1,1,3,1
CUST_017617,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017618,1,0.2598119473357625,Low Risk,0,0,1,1
CUST_017619,0,0.22635794336280327,Low Risk,0,3,5,1
CUST_017620,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_017621,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_017622,1,0.26012898783078137,Low Risk,0,0,0,1
CUST_017623,1,0.25177276624360223,Low Risk,1,0,0,1
CUST_017624,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017625,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017626,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_017627,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_017628,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017629,1,0.2314095843430768,Low Risk,1,0,0,2
CUST_017630,0,0.22621349990028955,Low Risk,0,0,5,2
CUST_017631,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_017632,0,0.22786747248274217,Low Risk,0,0,2,0
CUST_017633,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_017634,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017635,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_017636,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_017637,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_017638,0,0.22621349990028955,Low Risk,0,0,5,2
CUST_017639,1,0.2314095843430768,Low Risk,1,0,0,2
CUST_017640,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017641,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_017642,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_017643,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017644,1,0.26012898783078137,Low Risk,0,0,0,1
CUST_017645,1,0.24313935021438435,Low Risk,0,3,0,1
CUST_017646,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_017647,0,0.20583723988267985,Low Risk,1,2,3,2
CUST_017648,0,0.2501222803450628,Low Risk,0,2,3,2
CUST_017649,1,0.2362979782466718,Low Risk,0,1,2,2
CUST_017650,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_017651,0,0.254593508584124,Low Risk,0,2,4,2
CUST_017652,0,0.20597423421795885,Low Risk,1,0,5,0
CUST_017653,1,0.24530475543926508,Low Risk,1,3,2,2
CUST_017654,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_017655,0,0.04964114167005358,Low Risk,2,2,1,1
CUST_017656,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017657,1,0.22807149677296573,Low Risk,0,1,4,1
CUST_017658,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_017659,1,0.22786747248274217,Low Risk,0,0,2,0
CUST_017660,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_017661,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_017662,1,0.22786747248274217,Low Risk,0,0,2,0
CUST_017663,1,0.2687901462145875,Low Risk,1,0,2,1
CUST_017664,0,0.20583723988267985,Low Risk,1,2,3,2
CUST_017665,0,0.2772555640668649,Low Risk,0,3,4,0
CUST_017666,0,0.2087311422491136,Low Risk,0,3,5,2
CUST_017667,0,0.2813854443111909,Low Risk,1,0,5,2
CUST_017668,0,0.24906635589378365,Low Risk,0,1,3,2
CUST_017669,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_017670,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_017671,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_017672,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_017673,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017674,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_017675,0,0.2696054221443141,Low Risk,0,0,0,0
CUST_017676,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017677,0,0.24530475543926508,Low Risk,1,3,2,2
CUST_017678,0,0.23962109039990326,Low Risk,1,3,2,1
CUST_017679,0,0.23426688151147013,Low Risk,0,1,1,0
CUST_017680,0,0.22635794336280327,Low Risk,0,3,5,1
CUST_017681,1,0.22293934520301745,Low Risk,0,0,2,1
CUST_017682,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_017683,0,0.2273535131940311,Low Risk,1,1,3,1
CUST_017684,0,0.23313524482671225,Low Risk,1,1,4,0
CUST_017685,1,0.2249979630689051,Low Risk,0,1,2,1
CUST_017686,0,0.2805715453158248,Low Risk,0,3,0,2
CUST_017687,1,0.26112703137026966,Low Risk,1,1,1,2
CUST_017688,0,0.25458485555067956,Low Risk,0,1,0,0
CUST_017689,1,0.22872685915146376,Low Risk,1,2,2,2
CUST_017690,0,0.2679821593657378,Low Risk,0,2,3,0
CUST_017691,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_017692,1,0.2922401569690993,Low Risk,0,3,3,2
CUST_017693,0,0.23999593319954377,Low Risk,0,0,4,1
CUST_017694,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_017695,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017696,0,0.22621349990028955,Low Risk,0,0,5,2
CUST_017697,1,0.24936124004892063,Low Risk,1,0,4,2
CUST_017698,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_017699,1,0.24906635589378365,Low Risk,0,1,3,2
CUST_017700,1,0.24936124004892063,Low Risk,1,0,4,2
CUST_017701,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017702,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_017703,1,0.22003638321851038,Low Risk,1,2,4,1
CUST_017704,0,0.24331016850907253,Low Risk,0,2,0,1
CUST_017705,1,0.27317714976298824,Low Risk,0,1,0,1
CUST_017706,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017707,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017708,1,0.19794055900612414,Low Risk,0,3,2,0
CUST_017709,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_017710,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017711,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017712,1,0.2813854443111909,Low Risk,1,0,5,2
CUST_017713,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_017714,0,0.22872685915146376,Low Risk,1,2,2,2
CUST_017715,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017716,0,0.28181927018566866,Low Risk,1,3,0,2
CUST_017717,0,0.2087311422491136,Low Risk,0,3,5,2
CUST_017718,0,0.28683732587910377,Low Risk,1,3,5,2
CUST_017719,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017720,1,0.24734027766173575,Low Risk,0,1,1,1
CUST_017721,0,0.2538426227268326,Low Risk,0,1,3,0
CUST_017722,0,0.2561420600686686,Low Risk,1,2,1,1
CUST_017723,1,0.24839514188236209,Low Risk,1,2,0,1
CUST_017724,0,0.2696054221443141,Low Risk,0,0,0,0
CUST_017725,1,0.22807149677296573,Low Risk,0,1,4,1
CUST_017726,0,0.2538396247965827,Low Risk,1,2,0,2
CUST_017727,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_017728,0,0.26619993906825906,Low Risk,0,2,1,2
CUST_017729,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017730,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_017731,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_017732,0,0.2858973625581066,Low Risk,1,1,2,0
CUST_017733,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_017734,0,0.2538426227268326,Low Risk,0,1,3,0
CUST_017735,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017736,0,0.2922401569690993,Low Risk,0,3,3,2
CUST_017737,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_017738,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_017739,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017740,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017741,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017742,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_017743,1,0.2561420600686686,Low Risk,1,2,1,1
CUST_017744,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_017745,0,0.25461168904775816,Low Risk,1,3,1,1
CUST_017746,1,0.2273535131940311,Low Risk,1,1,3,1
CUST_017747,0,0.27996492333061684,Low Risk,1,1,3,0
CUST_017748,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_017749,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_017750,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017751,0,0.22621349990028955,Low Risk,0,0,5,2
CUST_017752,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_017753,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_017754,0,0.23426688151147013,Low Risk,0,1,1,0
CUST_017755,0,0.23962109039990326,Low Risk,1,3,2,1
CUST_017756,0,0.2858973625581066,Low Risk,1,1,2,0
CUST_017757,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017758,0,0.2623571854800717,Low Risk,1,2,1,2
CUST_017759,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_017760,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_017761,1,0.24324275374633322,Low Risk,0,1,4,2
CUST_017762,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017763,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_017764,0,0.17330061013078513,Low Risk,0,1,4,0
CUST_017765,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_017766,0,0.2246062820544332,Low Risk,0,1,3,1
CUST_017767,1,0.22807149677296573,Low Risk,0,1,4,1
CUST_017768,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017769,1,0.23977471841283782,Low Risk,0,2,4,1
CUST_017770,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017771,1,0.26012898783078137,Low Risk,0,0,0,1
CUST_017772,0,0.2922401569690993,Low Risk,0,3,3,2
CUST_017773,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_017774,1,0.2399646576625235,Low Risk,0,2,2,1
CUST_017775,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017776,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_017777,0,0.22413080764350038,Low Risk,1,2,5,1
CUST_017778,0,0.2922401569690993,Low Risk,0,3,3,2
CUST_017779,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_017780,0,0.2805715453158248,Low Risk,0,3,0,2
CUST_017781,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_017782,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_017783,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_017784,0,0.2261732744177854,Low Risk,1,1,3,2
CUST_017785,0,0.23999593319954377,Low Risk,0,0,4,1
CUST_017786,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_017787,0,0.23027613210993658,Low Risk,1,3,3,0
CUST_017788,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017789,0,0.23097035131948415,Low Risk,1,3,3,1
CUST_017790,1,0.22502252168378986,Low Risk,0,0,3,0
CUST_017791,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017792,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_017793,0,0.233387582204832,Low Risk,0,1,5,0
CUST_017794,1,0.27175812455666265,Low Risk,0,3,4,1
CUST_017795,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_017796,0,0.20583723988267985,Low Risk,1,2,3,2
CUST_017797,0,0.23516055219284165,Low Risk,0,2,5,1
CUST_017798,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_017799,1,0.25461168904775816,Low Risk,1,3,1,1
CUST_017800,1,0.2598119473357625,Low Risk,0,0,1,1
CUST_017801,1,0.23097035131948415,Low Risk,1,3,3,1
CUST_017802,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_017803,0,0.23097035131948415,Low Risk,1,3,3,1
CUST_017804,1,0.22423445240511186,Low Risk,0,0,3,2
CUST_017805,0,0.2769769419285517,Low Risk,0,3,2,2
CUST_017806,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_017807,0,0.266577395366733,Low Risk,1,0,1,0
CUST_017808,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_017809,0,0.24043832664348214,Low Risk,0,2,3,1
CUST_017810,1,0.2362979782466718,Low Risk,0,1,2,2
CUST_017811,0,0.28683732587910377,Low Risk,1,3,5,2
CUST_017812,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017813,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_017814,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017815,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_017816,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_017817,0,0.23962109039990326,Low Risk,1,3,2,1
CUST_017818,1,0.2227000211660437,Low Risk,0,0,5,0
CUST_017819,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017820,1,0.254593508584124,Low Risk,0,2,4,2
CUST_017821,0,0.2449597809709422,Low Risk,0,2,2,2
CUST_017822,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_017823,0,0.2538396247965827,Low Risk,1,2,0,2
CUST_017824,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017825,0,0.22080130608746915,Low Risk,1,3,3,2
CUST_017826,0,0.24331016850907253,Low Risk,0,2,0,1
CUST_017827,0,0.2561420600686686,Low Risk,1,2,1,1
CUST_017828,0,0.2550274863016322,Low Risk,0,3,1,1
CUST_017829,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017830,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017831,0,0.267824711258441,Low Risk,1,2,5,2
CUST_017832,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_017833,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_017834,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_017835,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_017836,0,0.2813854443111909,Low Risk,1,0,5,2
CUST_017837,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_017838,1,0.24776013765479887,Low Risk,1,1,2,1
CUST_017839,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_017840,1,0.24001583744688904,Low Risk,1,0,3,1
CUST_017841,0,0.26786188500120983,Low Risk,1,3,4,2
CUST_017842,1,0.2596071609969985,Low Risk,0,1,5,1
CUST_017843,0,0.23426688151147013,Low Risk,0,1,1,0
CUST_017844,1,0.23316015655914304,Low Risk,1,2,0,0
CUST_017845,0,0.2460280453604994,Low Risk,0,2,1,1
CUST_017846,0,0.2805715453158248,Low Risk,0,3,0,2
CUST_017847,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017848,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_017849,1,0.2314095843430768,Low Risk,1,0,0,2
CUST_017850,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_017851,1,0.2786123364802222,Low Risk,1,1,5,2
CUST_017852,0,0.2550274863016322,Low Risk,0,3,1,1
CUST_017853,0,0.22635794336280327,Low Risk,0,3,5,1
CUST_017854,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_017855,1,0.2798876751638227,Low Risk,0,0,0,2
CUST_017856,0,0.22502252168378986,Low Risk,0,0,3,0
CUST_017857,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_017858,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_017859,0,0.24324275374633322,Low Risk,0,1,4,2
CUST_017860,1,0.2272976120475389,Low Risk,0,0,2,2
CUST_017861,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_017862,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017863,0,0.254593508584124,Low Risk,0,2,4,2
CUST_017864,1,0.2249979630689051,Low Risk,0,1,2,1
CUST_017865,0,0.26619993906825906,Low Risk,0,2,1,2
CUST_017866,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_017867,0,0.23316015655914304,Low Risk,1,2,0,0
CUST_017868,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_017869,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_017870,0,0.26725332364531196,Low Risk,0,1,1,2
CUST_017871,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_017872,1,0.2550274863016322,Low Risk,0,3,1,1
CUST_017873,0,0.2460280453604994,Low Risk,0,2,1,1
CUST_017874,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_017875,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_017876,0,0.2946804705389686,Low Risk,1,0,0,0
CUST_017877,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_017878,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_017879,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_017880,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_017881,1,0.2456452344257568,Low Risk,0,1,0,2
CUST_017882,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_017883,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_017884,0,0.17472089096003182,Low Risk,0,2,4,0
CUST_017885,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_017886,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_017887,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_017888,1,0.26012898783078137,Low Risk,0,0,0,1
CUST_017889,1,0.2273535131940311,Low Risk,1,1,3,1
CUST_017890,0,0.2700081428385866,Low Risk,0,1,2,0
CUST_017891,0,0.2087311422491136,Low Risk,0,3,5,2
CUST_017892,1,0.2696054221443141,Low Risk,0,0,0,0
CUST_017893,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_017894,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_017895,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_017896,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_017897,1,0.2362732453750361,Low Risk,1,1,5,0
CUST_017898,0,0.283775498815551,Low Risk,0,0,1,2
CUST_017899,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_017900,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_017901,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_017902,1,0.23316015655914304,Low Risk,1,2,0,0
CUST_017903,0,0.25461168904775816,Low Risk,1,3,1,1
